Time,Device,B_hat,J_m,Best_Js,Target_MEC,J_d,p_L,p_U,p_0,Init_Mode,Final_Mode,Cost,Energy
60,9,-0.001658,4.731340e-08,3.403276e-08,6,2.000000e-08,2.268933e-01,1.000000e+00,2.430052e-03,3,3,2.000000e-03,0.000000e+00
60,10,-0.001704,4.823861e-08,3.474285e-08,5,2.000000e-08,3.001390e-01,1.000000e+00,1.432925e-03,3,3,2.000000e-03,0.000000e+00
61,1,-0.001637,4.690338e-08,3.344205e-08,8,2.000000e-08,2.853941e-01,1.000000e+00,1.620024e-03,3,3,2.000000e-03,0.000000e+00
61,2,-0.001423,4.262268e-08,2.925757e-08,3,2.000000e-08,2.509401e-01,1.000000e+00,2.276808e-03,3,3,2.000000e-03,0.000000e+00
61,3,-0.001688,4.792443e-08,3.451696e-08,1,2.000000e-08,2.650262e-01,1.000000e+00,1.808316e-03,3,3,2.000000e-03,0.000000e+00
61,4,-0.001570,4.556032e-08,3.223412e-08,5,2.000000e-08,2.392624e-01,1.000000e+00,2.300471e-03,3,3,2.000000e-03,0.000000e+00
61,5,-0.001596,4.608820e-08,3.269036e-08,7,2.000000e-08,2.616852e-01,1.000000e+00,1.932591e-03,3,3,2.000000e-03,0.000000e+00
61,8,-0.001507,4.430023e-08,3.091554e-08,6,2.000000e-08,2.572603e-01,1.000000e+00,2.083808e-03,3,3,2.000000e-03,0.000000e+00
61,10,-0.001667,4.750551e-08,3.431096e-08,5,2.000000e-08,2.067057e-01,1.000000e+00,2.855867e-03,3,3,2.000000e-03,0.000000e+00
62,4,-0.001563,4.541680e-08,3.221165e-08,4,2.000000e-08,2.089946e-01,1.000000e+00,2.934486e-03,3,3,2.000000e-03,0.000000e+00
62,7,-0.001599,4.613956e-08,3.261360e-08,1,2.000000e-08,3.143889e-01,1.000000e+00,1.389474e-03,3,3,2.000000e-03,0.000000e+00
62,8,-0.001471,4.358968e-08,3.014259e-08,1,2.000000e-08,2.797143e-01,1.000000e+00,1.828343e-03,3,3,2.000000e-03,0.000000e+00
62,9,-0.001593,4.602123e-08,3.273485e-08,2,2.000000e-08,2.283794e-01,1.000000e+00,2.473503e-03,3,3,2.000000e-03,0.000000e+00
63,1,-0.001585,4.586459e-08,3.246741e-08,7,2.000000e-08,2.614646e-01,1.000000e+00,1.946121e-03,3,3,2.000000e-03,0.000000e+00
63,2,-0.001389,4.194919e-08,2.854500e-08,4,2.000000e-08,2.638760e-01,1.000000e+00,2.121598e-03,3,3,2.000000e-03,0.000000e+00
63,3,-0.001644,4.704923e-08,3.371630e-08,8,2.000000e-08,2.412005e-01,1.000000e+00,2.189428e-03,3,3,2.000000e-03,0.000000e+00
63,4,-0.001540,4.496628e-08,3.164197e-08,6,2.000000e-08,2.387213e-01,1.000000e+00,2.343327e-03,3,3,2.000000e-03,0.000000e+00
63,5,-0.001523,4.462909e-08,3.121939e-08,4,2.000000e-08,2.658141e-01,1.000000e+00,1.948565e-03,3,3,2.000000e-03,0.000000e+00
63,6,-0.001551,4.517661e-08,3.179397e-08,6,2.000000e-08,2.565838e-01,1.000000e+00,2.047807e-03,3,3,2.000000e-03,0.000000e+00
63,8,-0.001431,4.279093e-08,2.953900e-08,1,2.000000e-08,2.197356e-01,1.000000e+00,2.865821e-03,3,3,2.000000e-03,0.000000e+00
63,9,-0.001548,4.511590e-08,3.167143e-08,5,2.000000e-08,2.786893e-01,1.000000e+00,1.767904e-03,3,3,2.000000e-03,0.000000e+00
63,10,-0.001613,4.642969e-08,3.295599e-08,2,2.000000e-08,2.905239e-01,1.000000e+00,1.587361e-03,3,3,2.000000e-03,0.000000e+00
64,2,-0.001378,4.172656e-08,2.830398e-08,2,2.000000e-08,2.704423e-01,1.000000e+00,2.044171e-03,3,3,2.000000e-03,0.000000e+00
64,4,-0.001519,4.454140e-08,3.134486e-08,8,2.000000e-08,2.071315e-01,1.000000e+00,3.042191e-03,3,3,2.000000e-03,0.000000e+00
64,5,-0.001483,4.382565e-08,3.067605e-08,3,2.000000e-08,1.975275e-01,1.000000e+00,3.357440e-03,3,3,2.000000e-03,0.000000e+00
64,6,-0.001511,4.437598e-08,3.108681e-08,2,2.000000e-08,2.291092e-01,1.000000e+00,2.558321e-03,3,3,2.000000e-03,0.000000e+00
64,7,-0.001539,4.493534e-08,3.144286e-08,5,2.000000e-08,2.986669e-01,1.000000e+00,1.569897e-03,3,3,2.000000e-03,0.000000e+00
64,9,-0.001533,4.481575e-08,3.137019e-08,1,2.000000e-08,2.791168e-01,1.000000e+00,1.776785e-03,3,3,2.000000e-03,0.000000e+00
65,1,-0.001541,4.498978e-08,3.182420e-08,6,2.000000e-08,2.006961e-01,1.000000e+00,3.179103e-03,3,3,2.000000e-03,0.000000e+00
65,2,-0.001346,4.107738e-08,2.765161e-08,2,2.000000e-08,2.716117e-01,1.000000e+00,2.067238e-03,3,3,2.000000e-03,0.000000e+00
65,3,-0.001573,4.562005e-08,3.214861e-08,6,2.000000e-08,2.895737e-01,1.000000e+00,1.629621e-03,3,3,2.000000e-03,0.000000e+00
65,6,-0.001509,4.433562e-08,3.103968e-08,5,2.000000e-08,2.308999e-01,1.000000e+00,2.525717e-03,3,3,2.000000e-03,0.000000e+00
65,8,-0.001388,4.192241e-08,2.866686e-08,7,2.000000e-08,2.206126e-01,1.000000e+00,2.911299e-03,3,3,2.000000e-03,0.000000e+00
65,10,-0.001538,4.492392e-08,3.194988e-08,7,2.000000e-08,1.683400e-01,1.000000e+00,4.258782e-03,3,3,2.000000e-03,0.000000e+00
66,1,-0.001533,4.483211e-08,3.133670e-08,8,2.000000e-08,2.999843e-01,1.000000e+00,1.561970e-03,3,3,2.000000e-03,0.000000e+00
66,3,-0.001527,4.471035e-08,3.147666e-08,1,2.000000e-08,2.154199e-01,1.000000e+00,2.829403e-03,3,3,2.000000e-03,0.000000e+00
66,4,-0.001474,4.363692e-08,3.054224e-08,2,2.000000e-08,1.873656e-01,1.000000e+00,3.685862e-03,3,3,2.000000e-03,0.000000e+00
66,6,-0.001495,4.406721e-08,3.074342e-08,5,2.000000e-08,2.385699e-01,1.000000e+00,2.398998e-03,3,3,2.000000e-03,0.000000e+00
66,9,-0.001492,4.400943e-08,3.052133e-08,7,2.000000e-08,2.967304e-01,1.000000e+00,1.627892e-03,3,3,2.000000e-03,0.000000e+00
67,1,-0.001490,4.395792e-08,3.048784e-08,3,2.000000e-08,2.890022e-01,1.000000e+00,1.708180e-03,3,3,2.000000e-03,0.000000e+00
67,2,-0.001283,3.981821e-08,2.638202e-08,2,2.000000e-08,2.755126e-01,1.000000e+00,2.094239e-03,3,3,2.000000e-03,0.000000e+00
67,3,-0.001490,4.395263e-08,3.054324e-08,5,2.000000e-08,2.657016e-01,1.000000e+00,1.984626e-03,3,3,2.000000e-03,0.000000e+00
67,5,-0.001421,4.258037e-08,2.939031e-08,2,2.000000e-08,2.057492e-01,1.000000e+00,3.228992e-03,3,3,2.000000e-03,0.000000e+00
67,6,-0.001448,4.311977e-08,2.978376e-08,1,2.000000e-08,2.421016e-01,1.000000e+00,2.394706e-03,3,3,2.000000e-03,0.000000e+00
67,8,-0.001336,4.087914e-08,2.761504e-08,5,2.000000e-08,2.227132e-01,1.000000e+00,2.946049e-03,3,3,2.000000e-03,0.000000e+00
67,9,-0.001454,4.323843e-08,2.980545e-08,6,2.000000e-08,2.742975e-01,1.000000e+00,1.911193e-03,3,3,2.000000e-03,0.000000e+00
67,10,-0.001464,4.344907e-08,3.007342e-08,2,2.000000e-08,2.543044e-01,1.000000e+00,2.174944e-03,3,3,2.000000e-03,0.000000e+00
68,1,-0.001460,4.335935e-08,3.007280e-08,6,2.000000e-08,2.284249e-01,1.000000e+00,2.638310e-03,3,3,2.000000e-03,0.000000e+00
68,2,-0.001242,3.900758e-08,2.591199e-08,8,2.000000e-08,1.875242e-01,1.000000e+00,4.149348e-03,3,3,2.000000e-03,0.000000e+00
68,3,-0.001455,4.325524e-08,2.981051e-08,4,2.000000e-08,2.787913e-01,1.000000e+00,1.855940e-03,3,3,2.000000e-03,0.000000e+00
68,4,-0.001451,4.317871e-08,2.988543e-08,3,2.000000e-08,2.301942e-01,1.000000e+00,2.614647e-03,3,3,2.000000e-03,0.000000e+00
68,5,-0.001382,4.180425e-08,2.839455e-08,3,2.000000e-08,2.658102e-01,1.000000e+00,2.102941e-03,3,3,2.000000e-03,0.000000e+00
68,7,-0.001413,4.243046e-08,2.900487e-08,2,2.000000e-08,2.715451e-01,1.000000e+00,1.989514e-03,3,3,2.000000e-03,0.000000e+00
69,1,-0.001456,4.328709e-08,2.993449e-08,1,2.000000e-08,2.470626e-01,1.000000e+00,2.299696e-03,3,3,2.000000e-03,0.000000e+00
69,2,-0.001233,3.881957e-08,2.565117e-08,4,2.000000e-08,2.012663e-01,1.000000e+00,3.712624e-03,3,3,2.000000e-03,0.000000e+00
69,3,-0.001417,4.250186e-08,2.938997e-08,5,2.000000e-08,1.904357e-01,1.000000e+00,3.687590e-03,3,3,2.000000e-03,0.000000e+00
69,4,-0.001435,4.285665e-08,2.958403e-08,3,2.000000e-08,2.248462e-01,1.000000e+00,2.747923e-03,3,3,2.000000e-03,0.000000e+00
69,8,-0.001277,3.970542e-08,2.626423e-08,1,2.000000e-08,2.774245e-01,1.000000e+00,2.076417e-03,3,3,2.000000e-03,0.000000e+00
69,9,-0.001378,4.171911e-08,2.827670e-08,8,2.000000e-08,2.778905e-01,1.000000e+00,1.948863e-03,3,3,2.000000e-03,0.000000e+00
69,10,-0.001442,4.300978e-08,2.960841e-08,3,2.000000e-08,2.629014e-01,1.000000e+00,2.073973e-03,3,3,2.000000e-03,0.000000e+00
70,3,-0.001369,4.154311e-08,2.799884e-08,4,2.000000e-08,3.237052e-01,1.000000e+00,1.501352e-03,3,3,2.000000e-03,0.000000e+00
70,7,-0.001398,4.211820e-08,2.895415e-08,3,2.000000e-08,2.003864e-01,1.000000e+00,3.417760e-03,3,3,2.000000e-03,0.000000e+00
70,8,-0.001270,3.956835e-08,2.607040e-08,7,2.000000e-08,3.011342e-01,1.000000e+00,1.808673e-03,3,3,2.000000e-03,0.000000e+00
70,9,-0.001372,4.161138e-08,2.835362e-08,2,2.000000e-08,2.211526e-01,1.000000e+00,2.923161e-03,3,3,2.000000e-03,0.000000e+00
70,10,-0.001405,4.226004e-08,2.893912e-08,6,2.000000e-08,2.377576e-01,1.000000e+00,2.529889e-03,3,3,2.000000e-03,0.000000e+00
71,3,-0.001359,4.133528e-08,2.801005e-08,4,2.000000e-08,2.389809e-01,1.000000e+00,2.571493e-03,3,3,2.000000e-03,0.000000e+00
71,5,-0.001264,3.943373e-08,2.620567e-08,3,2.000000e-08,2.141214e-01,1.000000e+00,3.284603e-03,3,3,2.000000e-03,0.000000e+00
71,7,-0.001379,4.174604e-08,2.829475e-08,2,2.000000e-08,2.813631e-01,1.000000e+00,1.905173e-03,3,3,2.000000e-03,0.000000e+00
71,8,-0.001267,3.949604e-08,2.606699e-08,6,2.000000e-08,2.728280e-01,1.000000e+00,2.151877e-03,3,3,2.000000e-03,0.000000e+00
71,10,-0.001378,4.172992e-08,2.836044e-08,7,2.000000e-08,2.523239e-01,1.000000e+00,2.310723e-03,3,3,2.000000e-03,0.000000e+00
72,3,-0.001322,4.060407e-08,2.716566e-08,5,2.000000e-08,2.763574e-01,1.000000e+00,2.033681e-03,3,3,2.000000e-03,0.000000e+00
72,4,-0.001393,4.201212e-08,2.861404e-08,3,2.000000e-08,2.617717e-01,1.000000e+00,2.148062e-03,3,3,2.000000e-03,0.000000e+00
72,5,-0.001249,3.914663e-08,2.566186e-08,4,2.000000e-08,2.952736e-01,1.000000e+00,1.896769e-03,3,3,2.000000e-03,0.000000e+00
72,7,-0.001371,4.157465e-08,2.812114e-08,1,2.000000e-08,2.822453e-01,1.000000e+00,1.904160e-03,3,3,2.000000e-03,0.000000e+00
73,1,-0.001361,4.138723e-08,2.791436e-08,1,2.000000e-08,2.901759e-01,1.000000e+00,1.823753e-03,3,3,2.000000e-03,0.000000e+00
73,2,-0.001156,3.727778e-08,2.376715e-08,5,2.000000e-08,3.069905e-01,1.000000e+00,1.891047e-03,3,3,2.000000e-03,0.000000e+00
73,3,-0.001309,4.034934e-08,2.689963e-08,4,2.000000e-08,2.807413e-01,1.000000e+00,1.993686e-03,3,3,2.000000e-03,0.000000e+00
73,4,-0.001367,4.150533e-08,2.813389e-08,6,2.000000e-08,2.529500e-01,1.000000e+00,2.315253e-03,3,3,2.000000e-03,0.000000e+00
73,5,-0.001207,3.829754e-08,2.479184e-08,5,2.000000e-08,3.046847e-01,1.000000e+00,1.848727e-03,3,3,2.000000e-03,0.000000e+00
73,6,-0.001276,3.967224e-08,2.625076e-08,7,2.000000e-08,2.700389e-01,1.000000e+00,2.178878e-03,3,3,2.000000e-03,0.000000e+00
73,7,-0.001341,4.098344e-08,2.754387e-08,2,2.000000e-08,2.768019e-01,1.000000e+00,2.005070e-03,3,3,2.000000e-03,0.000000e+00
73,9,-0.001284,3.983825e-08,2.668051e-08,5,2.000000e-08,1.991298e-01,1.000000e+00,3.671080e-03,3,3,2.000000e-03,0.000000e+00
73,10,-0.001325,4.066936e-08,2.729146e-08,3,2.000000e-08,2.550321e-01,1.000000e+00,2.337486e-03,3,3,2.000000e-03,0.000000e+00
74,1,-0.001330,4.075859e-08,2.739266e-08,7,2.000000e-08,2.512009e-01,1.000000e+00,2.394348e-03,3,3,2.000000e-03,0.000000e+00
74,5,-0.001173,3.762233e-08,2.416075e-08,8,2.000000e-08,2.854977e-01,1.000000e+00,2.115220e-03,3,3,2.000000e-03,0.000000e+00
74,6,-0.001243,3.903071e-08,2.569169e-08,3,2.000000e-08,2.429857e-01,1.000000e+00,2.672285e-03,3,3,2.000000e-03,0.000000e+00
74,8,-0.001193,3.801534e-08,2.467616e-08,3,2.000000e-08,2.430340e-01,1.000000e+00,2.758116e-03,3,3,2.000000e-03,0.000000e+00
74,9,-0.001239,3.893795e-08,2.559635e-08,7,2.000000e-08,2.437494e-01,1.000000e+00,2.665371e-03,3,3,2.000000e-03,0.000000e+00
74,10,-0.001283,3.981933e-08,2.661414e-08,8,2.000000e-08,2.090042e-01,1.000000e+00,3.385097e-03,3,3,2.000000e-03,0.000000e+00
75,1,-0.001305,4.026247e-08,2.679490e-08,8,2.000000e-08,2.879578e-01,1.000000e+00,1.912326e-03,3,3,2.000000e-03,0.000000e+00
75,2,-0.001127,3.669904e-08,2.322768e-08,3,2.000000e-08,2.895424e-01,1.000000e+00,2.133042e-03,3,3,2.000000e-03,0.000000e+00
75,5,-0.001128,3.672771e-08,2.326706e-08,4,2.000000e-08,2.851180e-01,1.000000e+00,2.187639e-03,3,3,2.000000e-03,0.000000e+00
75,6,-0.001229,3.873718e-08,2.530090e-08,1,2.000000e-08,2.755435e-01,1.000000e+00,2.166897e-03,3,3,2.000000e-03,0.000000e+00
75,7,-0.001303,4.021543e-08,2.676002e-08,4,2.000000e-08,2.830049e-01,1.000000e+00,1.974016e-03,3,3,2.000000e-03,0.000000e+00
75,8,-0.001169,3.753525e-08,2.451291e-08,3,2.000000e-08,1.754737e-01,1.000000e+00,4.814237e-03,3,3,2.000000e-03,0.000000e+00
75,9,-0.001229,3.874821e-08,2.532632e-08,8,2.000000e-08,2.701873e-01,1.000000e+00,2.241284e-03,3,3,2.000000e-03,0.000000e+00
76,1,-0.001272,3.959558e-08,2.621825e-08,7,2.000000e-08,2.548481e-01,1.000000e+00,2.416819e-03,3,3,2.000000e-03,0.000000e+00
76,4,-0.001307,4.031134e-08,2.702652e-08,1,2.000000e-08,2.279727e-01,1.000000e+00,2.874583e-03,3,3,2.000000e-03,0.000000e+00
76,6,-0.001188,3.791533e-08,2.497086e-08,4,2.000000e-08,1.642514e-01,1.000000e+00,5.269915e-03,3,3,2.000000e-03,0.000000e+00
76,7,-0.001290,3.996051e-08,2.678168e-08,4,2.000000e-08,2.034009e-01,1.000000e+00,3.530413e-03,3,3,2.000000e-03,0.000000e+00
76,8,-0.001134,3.685149e-08,2.378793e-08,5,2.000000e-08,1.820588e-01,1.000000e+00,4.638106e-03,3,3,2.000000e-03,0.000000e+00
76,10,-0.001222,3.861128e-08,2.523256e-08,3,2.000000e-08,2.552991e-01,1.000000e+00,2.484471e-03,3,3,2.000000e-03,0.000000e+00
77,1,-0.001235,3.885369e-08,2.546316e-08,8,2.000000e-08,2.592067e-01,1.000000e+00,2.401024e-03,3,3,2.000000e-03,0.000000e+00
77,2,-0.001068,3.552245e-08,2.209581e-08,7,2.000000e-08,2.719353e-01,1.000000e+00,2.478749e-03,3,3,2.000000e-03,0.000000e+00
77,3,-0.001215,3.845536e-08,2.544485e-08,8,2.000000e-08,1.736704e-01,1.000000e+00,4.763633e-03,3,3,2.000000e-03,0.000000e+00
77,4,-0.001286,3.988529e-08,2.669738e-08,5,2.000000e-08,2.052962e-01,1.000000e+00,3.482908e-03,3,3,2.000000e-03,0.000000e+00
77,5,-0.001074,3.563971e-08,2.233290e-08,7,2.000000e-08,2.338351e-01,1.000000e+00,3.192574e-03,3,3,2.000000e-03,0.000000e+00
77,6,-0.001180,3.775785e-08,2.435516e-08,3,2.000000e-08,2.633564e-01,1.000000e+00,2.420396e-03,3,3,2.000000e-03,0.000000e+00
77,7,-0.001286,3.987413e-08,2.689339e-08,1,2.000000e-08,1.692938e-01,1.000000e+00,4.767329e-03,3,3,2.000000e-03,0.000000e+00
77,10,-0.001201,3.817627e-08,2.484174e-08,5,2.000000e-08,2.416670e-01,1.000000e+00,2.770811e-03,3,3,2.000000e-03,0.000000e+00
78,1,-0.001228,3.873068e-08,2.533670e-08,7,2.000000e-08,2.603717e-01,1.000000e+00,2.391726e-03,3,3,2.000000e-03,0.000000e+00
78,2,-0.001055,3.525455e-08,2.175258e-08,7,2.000000e-08,3.029662e-01,1.000000e+00,2.085179e-03,3,3,2.000000e-03,0.000000e+00
78,3,-0.001194,3.804613e-08,2.460997e-08,8,2.000000e-08,2.754990e-01,1.000000e+00,2.217323e-03,3,3,2.000000e-03,0.000000e+00
78,4,-0.001253,3.921427e-08,2.573812e-08,3,2.000000e-08,2.915577e-01,1.000000e+00,1.934558e-03,3,3,2.000000e-03,0.000000e+00
78,5,-0.001048,3.512981e-08,2.221756e-08,3,2.000000e-08,1.600181e-01,1.000000e+00,5.963117e-03,3,3,2.000000e-03,0.000000e+00
78,7,-0.001238,3.892852e-08,2.548889e-08,7,2.000000e-08,2.768230e-01,1.000000e+00,2.136260e-03,3,3,2.000000e-03,0.000000e+00
78,9,-0.001163,3.742987e-08,2.440806e-08,3,2.000000e-08,1.753931e-01,1.000000e+00,4.832834e-03,3,3,2.000000e-03,0.000000e+00
78,10,-0.001176,3.767295e-08,2.427709e-08,4,2.000000e-08,2.610098e-01,1.000000e+00,2.465159e-03,3,3,2.000000e-03,0.000000e+00
79,5,-0.001045,3.506801e-08,2.178975e-08,8,2.000000e-08,2.262819e-01,1.000000e+00,3.444403e-03,3,3,2.000000e-03,0.000000e+00
79,8,-0.001047,3.509243e-08,2.173437e-08,1,2.000000e-08,2.487404e-01,1.000000e+00,2.931923e-03,3,3,2.000000e-03,0.000000e+00
79,9,-0.001150,3.715260e-08,2.364488e-08,5,2.000000e-08,3.056244e-01,1.000000e+00,1.913995e-03,3,3,2.000000e-03,0.000000e+00
79,10,-0.001150,3.716994e-08,2.368489e-08,1,2.000000e-08,2.953900e-01,1.000000e+00,2.027065e-03,3,3,2.000000e-03,0.000000e+00
80,1,-0.001167,3.749452e-08,2.405461e-08,4,2.000000e-08,2.769300e-01,1.000000e+00,2.238959e-03,3,3,2.000000e-03,0.000000e+00
80,2,-0.001001,3.418185e-08,2.079866e-08,8,2.000000e-08,2.567660e-01,1.000000e+00,2.876431e-03,3,3,2.000000e-03,0.000000e+00
80,5,-0.001001,3.417904e-08,2.081342e-08,6,2.000000e-08,2.511008e-01,1.000000e+00,2.987355e-03,3,3,2.000000e-03,0.000000e+00
80,8,-0.001028,3.471918e-08,2.120339e-08,1,2.000000e-08,3.094422e-01,1.000000e+00,2.055794e-03,3,3,2.000000e-03,0.000000e+00
80,9,-0.001146,3.707537e-08,2.355627e-08,1,2.000000e-08,3.110372e-01,1.000000e+00,1.863033e-03,3,3,2.000000e-03,0.000000e+00
80,10,-0.001138,3.693004e-08,2.351887e-08,1,2.000000e-08,2.663310e-01,1.000000e+00,2.441794e-03,3,3,2.000000e-03,0.000000e+00
81,1,-0.001122,3.659629e-08,2.308241e-08,1,2.000000e-08,3.085308e-01,1.000000e+00,1.921982e-03,3,3,2.000000e-03,0.000000e+00
81,3,-0.001087,3.590696e-08,2.237985e-08,1,2.000000e-08,3.149608e-01,1.000000e+00,1.904994e-03,3,3,2.000000e-03,0.000000e+00
81,5,-0.000983,3.382767e-08,2.058823e-08,3,2.000000e-08,2.167610e-01,1.000000e+00,3.874213e-03,3,3,2.000000e-03,0.000000e+00
81,8,-0.001004,3.423527e-08,2.079096e-08,3,2.000000e-08,2.786311e-01,1.000000e+00,2.500027e-03,3,3,2.000000e-03,0.000000e+00
81,9,-0.001101,3.618573e-08,2.317506e-08,8,2.000000e-08,1.736944e-01,1.000000e+00,5.096942e-03,3,3,2.000000e-03,0.000000e+00
81,10,-0.001101,3.618758e-08,2.280959e-08,8,2.000000e-08,2.550626e-01,1.000000e+00,2.699524e-03,3,3,2.000000e-03,0.000000e+00
82,1,-0.001087,3.590367e-08,2.265104e-08,3,2.000000e-08,2.199066e-01,1.000000e+00,3.509372e-03,3,3,2.000000e-03,0.000000e+00
82,2,-0.000964,3.344608e-08,2.008417e-08,3,2.000000e-08,2.499347e-01,1.000000e+00,3.099889e-03,3,3,2.000000e-03,0.000000e+00
82,3,-0.001066,3.547379e-08,2.221303e-08,3,2.000000e-08,2.218889e-01,1.000000e+00,3.508776e-03,3,3,2.000000e-03,0.000000e+00
82,4,-0.001113,3.641592e-08,2.313342e-08,3,2.000000e-08,2.273720e-01,1.000000e+00,3.259391e-03,3,3,2.000000e-03,0.000000e+00
82,6,-0.001141,3.698724e-08,2.363057e-08,6,2.000000e-08,2.483097e-01,1.000000e+00,2.749532e-03,3,3,2.000000e-03,0.000000e+00
82,7,-0.001153,3.721480e-08,2.392348e-08,4,2.000000e-08,2.296745e-01,1.000000e+00,3.119797e-03,3,3,2.000000e-03,0.000000e+00
82,10,-0.001095,3.605252e-08,2.260240e-08,5,2.000000e-08,2.808992e-01,1.000000e+00,2.299696e-03,3,3,2.000000e-03,0.000000e+00
83,2,-0.000926,3.267241e-08,1.914371e-08,7,2.000000e-08,3.157495e-01,1.000000e+00,2.169460e-03,2,2,6.334135e-05,2.000000e-05
83,3,-0.001060,3.536493e-08,2.186759e-08,1,2.000000e-08,3.008534e-01,1.000000e+00,2.100855e-03,3,3,2.000000e-03,0.000000e+00
83,4,-0.001091,3.597691e-08,2.268238e-08,5,2.000000e-08,2.305249e-01,1.000000e+00,3.232330e-03,3,3,2.000000e-03,0.000000e+00
83,5,-0.000941,3.298585e-08,1.959189e-08,5,2.000000e-08,2.603647e-01,1.000000e+00,2.949625e-03,2,2,7.681532e-05,2.000000e-05
83,6,-0.001130,3.675287e-08,2.361165e-08,6,2.000000e-08,1.959071e-01,1.000000e+00,4.134327e-03,3,3,2.000000e-03,0.000000e+00
83,7,-0.001127,3.670907e-08,2.337806e-08,4,2.000000e-08,2.406432e-01,1.000000e+00,2.929240e-03,3,3,2.000000e-03,0.000000e+00
84,1,-0.001009,3.433915e-08,2.090569e-08,1,2.000000e-08,2.744805e-01,1.000000e+00,2.553612e-03,3,3,2.000000e-03,0.000000e+00
84,3,-0.001036,3.487388e-08,2.145839e-08,4,2.000000e-08,2.678748e-01,1.000000e+00,2.606183e-03,3,3,2.000000e-03,0.000000e+00
84,4,-0.001046,3.507854e-08,2.174050e-08,7,2.000000e-08,2.426975e-01,1.000000e+00,3.058583e-03,3,3,2.000000e-03,0.000000e+00
84,6,-0.001123,3.663089e-08,2.319482e-08,6,2.000000e-08,2.754675e-01,1.000000e+00,2.328604e-03,3,3,2.000000e-03,0.000000e+00
84,9,-0.000992,3.400120e-08,2.055534e-08,7,2.000000e-08,2.792335e-01,1.000000e+00,2.514571e-03,3,3,2.000000e-03,0.000000e+00
84,10,-0.001042,3.500553e-08,2.181957e-08,4,2.000000e-08,2.048856e-01,1.000000e+00,4.072398e-03,3,3,2.000000e-03,0.000000e+00
85,1,-0.001000,3.416020e-08,2.100599e-08,8,2.000000e-08,1.984312e-01,1.000000e+00,4.421622e-03,3,3,2.000000e-03,0.000000e+00
85,8,-0.000930,3.277209e-08,1.946015e-08,6,2.000000e-08,2.352478e-01,1.000000e+00,3.526241e-03,2,2,8.501674e-05,2.000000e-05
85,9,-0.000989,3.394631e-08,2.052462e-08,5,2.000000e-08,2.701164e-01,1.000000e+00,2.665251e-03,3,3,2.000000e-03,0.000000e+00
85,10,-0.001015,3.445924e-08,2.112605e-08,7,2.000000e-08,2.412771e-01,1.000000e+00,3.161579e-03,3,3,2.000000e-03,0.000000e+00
86,4,-0.000983,3.383118e-08,2.033227e-08,4,2.000000e-08,3.015665e-01,1.000000e+00,2.225846e-03,3,3,2.000000e-03,0.000000e+00
86,6,-0.001047,3.509396e-08,2.162391e-08,7,2.000000e-08,2.889908e-01,1.000000e+00,2.272218e-03,3,3,2.000000e-03,0.000000e+00
87,1,-0.000942,3.299466e-08,1.960874e-08,6,2.000000e-08,2.576692e-01,1.000000e+00,3.000468e-03,2,2,7.761891e-05,2.000000e-05
87,3,-0.000969,3.353375e-08,2.012428e-08,4,2.000000e-08,2.657295e-01,1.000000e+00,2.786189e-03,3,3,2.000000e-03,0.000000e+00
87,4,-0.000943,3.302819e-08,1.954683e-08,4,2.000000e-08,2.937920e-01,1.000000e+00,2.405792e-03,2,2,6.807537e-05,2.000000e-05
87,7,-0.001070,3.557027e-08,2.216173e-08,3,2.000000e-08,2.654002e-01,1.000000e+00,2.579123e-03,3,3,2.000000e-03,0.000000e+00
87,8,-0.000881,3.178309e-08,1.829616e-08,4,2.000000e-08,2.962164e-01,1.000000e+00,2.510041e-03,2,2,6.751821e-05,2.000000e-05
87,9,-0.000950,3.317002e-08,1.996221e-08,8,2.000000e-08,2.095771e-01,1.000000e+00,4.199535e-03,2,2,9.543028e-05,2.000000e-05
87,10,-0.000957,3.330616e-08,2.003516e-08,6,2.000000e-08,2.244357e-01,1.000000e+00,3.731817e-03,3,3,2.000000e-03,0.000000e+00
88,1,-0.000948,3.311774e-08,1.965098e-08,6,2.000000e-08,2.876229e-01,1.000000e+00,2.482742e-03,2,2,6.953549e-05,2.000000e-05
88,2,-0.000758,2.932709e-08,1.580074e-08,1,2.000000e-08,3.145844e-01,1.000000e+00,2.578586e-03,2,2,6.357594e-05,2.000000e-05
88,3,-0.000929,3.274595e-08,1.950003e-08,8,2.000000e-08,2.182940e-01,1.000000e+00,3.995031e-03,2,2,9.161958e-05,2.000000e-05
88,4,-0.000956,3.329062e-08,1.977480e-08,1,2.000000e-08,3.094581e-01,1.000000e+00,2.182096e-03,2,2,6.462910e-05,2.000000e-05
88,5,-0.000853,3.122141e-08,1.793895e-08,3,2.000000e-08,2.273624e-01,1.000000e+00,3.986984e-03,2,2,8.796528e-05,2.000000e-05
88,6,-0.001032,3.479679e-08,2.130355e-08,2,2.000000e-08,2.990148e-01,1.000000e+00,2.170533e-03,3,3,2.000000e-03,0.000000e+00
88,9,-0.000952,3.320870e-08,1.967826e-08,5,2.000000e-08,3.166231e-01,1.000000e+00,2.108723e-03,2,2,6.316659e-05,2.000000e-05
88,10,-0.000952,3.320092e-08,1.970881e-08,6,2.000000e-08,2.985055e-01,1.000000e+00,2.325445e-03,2,2,6.700045e-05,2.000000e-05
